INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
70504049	7	5	4	49	4	-1	2	49	4	猛虎撼山兽饰·勇	85	猛虎者，虽山高亦可撼。#r适合#G勇猛#W性格的珍兽穿着，穿齐全套可#G增加猛击技能的释放几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_10	珍兽护符	1	1	657	657	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	50	20301009	57	100
70504050	7	5	4	50	4	-1	2	50	4	猛虎撼山兽饰·狡	85	猛虎者，虽山高亦可撼。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加反震技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_10	珍兽护符	1	1	657	657	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	25	20301009	20	100
70504051	7	5	4	51	4	-1	2	51	4	猛虎撼山兽饰·狡	85	猛虎者，虽山高亦可撼。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加反震技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_10	珍兽护符	1	1	657	657	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	30	20301009	30	100
70504052	7	5	4	52	4	-1	2	52	4	猛虎撼山兽饰·狡	85	猛虎者，虽山高亦可撼。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加反震技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_10	珍兽护符	1	1	657	657	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	35	20301009	35	100
70504053	7	5	4	53	4	-1	2	53	4	猛虎撼山兽饰·狡	85	猛虎者，虽山高亦可撼。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加反震技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_10	珍兽护符	1	1	657	657	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	40	20301009	42	100
70504054	7	5	4	54	4	-1	2	54	4	猛虎撼山兽饰·狡	85	猛虎者，虽山高亦可撼。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加反震技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_10	珍兽护符	1	1	657	657	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	50	20301009	57	100
70504055	7	5	4	55	4	-1	2	55	4	猛虎撼山兽饰·慎	85	猛虎者，虽山高亦可撼。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_10	珍兽护符	1	1	657	657	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	25	20301009	20	100
70504056	7	5	4	56	4	-1	2	56	4	猛虎撼山兽饰·慎	85	猛虎者，虽山高亦可撼。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_10	珍兽护符	1	1	657	657	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	30	20301009	30	100
70504057	7	5	4	57	4	-1	2	57	4	猛虎撼山兽饰·慎	85	猛虎者，虽山高亦可撼。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_10	珍兽护符	1	1	657	657	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	35	20301009	35	100
70504058	7	5	4	58	4	-1	2	58	4	猛虎撼山兽饰·慎	85	猛虎者，虽山高亦可撼。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_10	珍兽护符	1	1	657	657	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	40	20301009	42	100
70504059	7	5	4	59	4	-1	2	59	4	猛虎撼山兽饰·慎	85	猛虎者，虽山高亦可撼。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_10	珍兽护符	1	1	657	657	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	95	3	3	1	250	-1	0	-1	1	-1	-1	-1	-1	50	20301009	57	100
70504060	7	5	4	60	4	-1	2	60	4	飞鹰翔空兽饰·怯	85	飞鹰者，欲翔空则难阻。#r适合#G胆小#W性格的珍兽穿着，穿齐全套可#G增加痛击技能的伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_14	珍兽护符	1	1	657	657	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	25	20301009	20	100
70504061	7	5	4	61	4	-1	2	61	4	飞鹰翔空兽饰·怯	85	飞鹰者，欲翔空则难阻。#r适合#G胆小#W性格的珍兽穿着，穿齐全套可#G增加痛击技能的伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_14	珍兽护符	1	1	657	657	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	30	20301009	30	100
70504062	7	5	4	62	4	-1	2	62	4	飞鹰翔空兽饰·怯	85	飞鹰者，欲翔空则难阻。#r适合#G胆小#W性格的珍兽穿着，穿齐全套可#G增加痛击技能的伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_14	珍兽护符	1	1	657	657	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	35	20301009	35	100
70504063	7	5	4	63	4	-1	2	63	4	飞鹰翔空兽饰·怯	85	飞鹰者，欲翔空则难阻。#r适合#G胆小#W性格的珍兽穿着，穿齐全套可#G增加痛击技能的伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_14	珍兽护符	1	1	657	657	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	40	20301009	42	100
70504064	7	5	4	64	4	-1	2	64	4	飞鹰翔空兽饰·怯	85	飞鹰者，欲翔空则难阻。#r适合#G胆小#W性格的珍兽穿着，穿齐全套可#G增加痛击技能的伤害#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_14	珍兽护符	1	1	657	657	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	50	20301009	57	100
70504065	7	5	4	65	4	-1	2	65	4	飞鹰翔空兽饰·狡	85	飞鹰者，欲翔空则难阻。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加反震技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_14	珍兽护符	1	1	657	657	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	25	20301009	20	100
70504066	7	5	4	66	4	-1	2	66	4	飞鹰翔空兽饰·狡	85	飞鹰者，欲翔空则难阻。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加反震技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_14	珍兽护符	1	1	657	657	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	30	20301009	30	100
70504067	7	5	4	67	4	-1	2	67	4	飞鹰翔空兽饰·狡	85	飞鹰者，欲翔空则难阻。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加反震技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_14	珍兽护符	1	1	657	657	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	35	20301009	35	100
70504068	7	5	4	68	4	-1	2	68	4	飞鹰翔空兽饰·狡	85	飞鹰者，欲翔空则难阻。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加反震技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_14	珍兽护符	1	1	657	657	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	40	20301009	42	100
70504069	7	5	4	69	4	-1	2	69	4	飞鹰翔空兽饰·狡	85	飞鹰者，欲翔空则难阻。#r适合#G精明#W性格的珍兽穿着，穿齐全套可#G增加反震技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_14	珍兽护符	1	1	657	657	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	50	20301009	57	100
70504070	7	5	4	70	4	-1	2	70	4	飞鹰翔空兽饰·慎	85	飞鹰者，欲翔空则难阻。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_14	珍兽护符	1	1	657	657	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	25	20301009	20	100
70504071	7	5	4	71	4	-1	2	71	4	飞鹰翔空兽饰·慎	85	飞鹰者，欲翔空则难阻。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_14	珍兽护符	1	1	657	657	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	30	20301009	30	100
70504072	7	5	4	72	4	-1	2	72	4	飞鹰翔空兽饰·慎	85	飞鹰者，欲翔空则难阻。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_14	珍兽护符	1	1	657	657	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	35	20301009	35	100
70504073	7	5	4	73	4	-1	2	73	4	飞鹰翔空兽饰·慎	85	飞鹰者，欲翔空则难阻。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_14	珍兽护符	1	1	657	657	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	40	20301009	42	100
70504074	7	5	4	74	4	-1	2	74	4	飞鹰翔空兽饰·慎	85	飞鹰者，欲翔空则难阻。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_14	珍兽护符	1	1	657	657	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	95	3	3	1	250	-1	0	-1	-1	1	-1	-1	-1	50	20301009	57	100
70504075	7	5	4	75	4	-1	2	75	4	巨熊哮路兽饰·忠	85	巨熊者，哮路而展其魄。#r适合#G忠诚#W性格的珍兽穿着，穿齐全套可#G增加忠心技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_4	珍兽护符	1	1	657	657	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	3	3	1	250	-1	0	-1	-1	-1	1	-1	-1	25	20301009	20	100
70504076	7	5	4	76	4	-1	2	76	4	巨熊哮路兽饰·忠	85	巨熊者，哮路而展其魄。#r适合#G忠诚#W性格的珍兽穿着，穿齐全套可#G增加忠心技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_4	珍兽护符	1	1	657	657	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	95	3	3	1	250	-1	0	-1	-1	-1	1	-1	-1	30	20301009	30	100
70504077	7	5	4	77	4	-1	2	77	4	巨熊哮路兽饰·忠	85	巨熊者，哮路而展其魄。#r适合#G忠诚#W性格的珍兽穿着，穿齐全套可#G增加忠心技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_4	珍兽护符	1	1	657	657	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	95	3	3	1	250	-1	0	-1	-1	-1	1	-1	-1	35	20301009	35	100
70504078	7	5	4	78	4	-1	2	78	4	巨熊哮路兽饰·忠	85	巨熊者，哮路而展其魄。#r适合#G忠诚#W性格的珍兽穿着，穿齐全套可#G增加忠心技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_4	珍兽护符	1	1	657	657	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	95	3	3	1	250	-1	0	-1	-1	-1	1	-1	-1	40	20301009	42	100
70504079	7	5	4	79	4	-1	2	79	4	巨熊哮路兽饰·忠	85	巨熊者，哮路而展其魄。#r适合#G忠诚#W性格的珍兽穿着，穿齐全套可#G增加忠心技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_4	珍兽护符	1	1	657	657	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	95	3	3	1	250	-1	0	-1	-1	-1	1	-1	-1	50	20301009	57	100
70504080	7	5	4	80	4	-1	2	80	4	巨熊哮路兽饰·慎	85	巨熊者，哮路而展其魄。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_4	珍兽护符	1	1	657	657	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	3	3	1	250	-1	0	-1	-1	-1	1	-1	-1	25	20301009	20	100
70504081	7	5	4	81	4	-1	2	81	4	巨熊哮路兽饰·慎	85	巨熊者，哮路而展其魄。#r适合#G谨慎#W性格的珍兽穿着，穿齐全套可#G增加吸气技能的生效几率#W。#r#G可在苏州（248，184）云姗姗处使用珍兽装备相关功能。#W	1000	800	3	-1	-1	PetEquipAmulet1_4	珍兽护符	1	1	657	657	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	95	3	3	1	250	-1	0	-1	-1	-1	1	-1	-1	30	20301009	30	100
