INT	INT	INT	INT	INT	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT
index	class	quality	Type	GemIndex	资源编号	适应规则	名称$1$	说明信息$1$	基本价格	出售价格	增加HP的上限	百分比增加HP的上限	加快HP的回复速度	增加MP的上限	百分比增加MP的上限	加快MP的回复速度	冰攻击	冰抵抗	减少冰冻迟缓时间	火攻击	火抵抗	减少火烧持续时间	玄攻击	玄抵抗	减少电击眩晕时间	毒攻击	毒抵抗	减少中毒时间	按百分比抵消所有属性攻击	物理攻击	按百分比增加物理攻击	对装备基础物理攻击百分比加成	物理防御	按百分比增加物理防御	对装备基础物理防御百分比加成	按百分比抵消物理伤害	魔法攻击	按百分比增加魔法攻击	对装备基础魔法攻击百分比加成	魔法防御	按百分比增加魔法防御	对装备基础魔法防御百分比加成	按百分比抵消魔法伤害	攻击速度(两次攻击间隔时间)	魔法冷却速度	命中	闪避	会心一击（双倍攻击）的百分比	无视对方防御比率	移动速度百分比	伤害反射	伤害由内力抵消	力量	灵气	体质	定力	身法	悟性	增加所有的人物一级属性	生命偷取	内力偷取	增加某个魔法等级	增加所有魔法等级	特殊魔法发动概率	降低目标冰抵抗	降低目标火抵抗	降低目标玄抵抗	降低目标毒抵抗	基础物理攻击	基础魔法攻击	基础命中	基础物理防御	基础魔法防御	基础闪避	颜色值(R,G,B,A) 	类型描述$1$	特效索引	颜色	是否广播	可叠加数量
50803001	5	8	3	1	Gem6_1_2	6	紫玉(8级)	紫色玉石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G玄微宝石	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3559	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	玄微宝石	7	2004	1	250	
50804002	5	8	4	2	Gem6_1_8	6	变石(8级)	在阳光下呈绿色，在烛光下呈红色，可变色的宝石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G幻冥宝石	250000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	幻冥宝石	8	2004	1	250	
50811001	5	8	11	1	Gem6_1_9	6	石榴石(8级)	因其外形酷似成熟的石榴籽而得名的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G生命宝石	50000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3183	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	生命宝石	7	2004	1	250	
50811002	5	8	11	2	Gem6_1_12	6	尖晶石(8级)	颜色繁多且艳丽的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G生命宝石	50000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3183	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	生命宝石	11	2004	1	250	
50812001	5	8	12	1	Gem6_1_11	6	黄玉(8级)	黄色的玉石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#W#r可在#G洛阳（179，182）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G8级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	魅力宝石	12	2004	1	250	
50812002	5	8	12	2	Gem6_1_10	6	皓石(8级)	闪闪发亮的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#W#r可在#G洛阳（179，182）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G8级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。	150000	1000	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	魅力宝石	2	2004	1	250	
50812003	5	8	12	3	Gem6_1_13	6	月光石(8级)	具淡蓝色的晕彩，如同朦胧的月光的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#W#r可在#G洛阳（179，182）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G8级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	魅力宝石	4	2004	1	250	
50812004	5	8	12	4	Gem6_2_1	6	碧玺(8级)	颜色繁多且艳丽的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#W#r可在#G洛阳（179，182）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G8级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	魅力宝石	3	2004	1	250	
50812005	5	8	12	5	Gem6_2_10	6	纯净黄玉(8级)	纯净的黄玉，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#r#cff9900雕琢过的宝石不能再雕琢。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	魅力宝石	16	2004	1	250	
50812006	5	8	12	6	Gem6_2_14	6	纯净皓石(8级)	纯净的皓石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#r#cff9900雕琢过的宝石不能再雕琢。	300000	2000	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	魅力宝石	17	2004	1	250	
50812007	5	8	12	7	Gem6_2_11	6	纯净月光石(8级)	纯净的月光石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#r#cff9900雕琢过的宝石不能再雕琢。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	魅力宝石	15	2004	1	250	
50812008	5	8	12	8	Gem6_2_15	6	纯净碧玺(8级)	纯净的碧玺，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G魅力宝石#r#cff9900雕琢过的宝石不能再雕琢。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	魅力宝石	14	2004	1	250	
50813001	5	8	13	1	Gem6_1_15	6	黄宝石(8级)	黄色的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	332	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	命运宝石	5	2004	1	250	
50813002	5	8	13	2	Gem6_1_16	6	蓝宝石(8级)	蓝色的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	332	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	命运宝石	6	2004	1	250	
50813003	5	8	13	3	Gem6_1_7	6	绿宝石(8级)	绿色的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	179	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	命运宝石	9	2004	1	250	
50813004	5	8	13	4	Gem6_2_2	6	红宝石(8级)	红色的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	329	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	命运宝石	10	2004	1	250	
50813005	5	8	13	5	Gem6_2_3	6	黑宝石(8级)	黑色的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	329	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	命运宝石	1	2004	1	250	
50813006	5	8	13	6	Gem6_2_7	6	血精石(8级)	布满血丝红精的宝石，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G命运宝石	75000	1000	18113	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	命运宝石	13	2004	1	250	
50814001	5	8	14	1	Gem6_1_14	6	祖母绿(8级)	翠绿如滴，顶级翡翠，可以镶嵌在防御性装备(衣服、手套、帽子、护肩、鞋、腰带、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G天机宝石	100000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1186	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFF66	天机宝石	8	2004	1	250	
50821001	5	8	21	1	Gemjiankang_3	6	黄冥石(8级)	黄色的冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	胜利宝石	31	2004	1	250	
50821002	5	8	21	2	Gemjiankang_15	6	蓝冥石(8级)	蓝色的冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	胜利宝石	32	2004	1	250	
50821003	5	8	21	3	Gemjiankang_11	6	红冥石(8级)	红色的冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFE5	胜利宝石	33	2004	1	250	
50821004	5	8	21	4	Gemjiankang_7	6	绿冥石(8级)	绿色的冥石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G无法将目标的抗性降低至负值#r#G胜利宝石	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	120	-1	-1	-1	-1	-1	-1	FFFFFFE5	胜利宝石	34	2004	1	250	
50901001	5	9	1	1	Gem9_2_4	6	猫眼石(9级)	象猫眼一样的宝石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G希望宝石	50000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3315	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	希望宝石	1	2004	1	250	
50901002	5	9	1	2	Gem9_1_1	6	虎眼石(9级)	象虎眼一样的宝石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G希望宝石	50000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3315	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	希望宝石	2	2004	1	250	
50902001	5	9	2	1	Gem9_1_3	6	黄晶石(9级)	黄色的晶石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G智慧宝石#W#r可在#G洛阳（179，182）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G9级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。#r#W使用三颗雕琢后的宝石，和一个#G宝石熔炼符#W，能够熔炼成一颗对应的同等级胜利宝石。	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	智慧宝石	3	2004	1	250	
50902002	5	9	2	2	Gem9_1_4	6	蓝晶石(9级)	蓝色的晶石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G智慧宝石#W#r可在#G洛阳（179，182）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G9级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。#r#W使用三颗雕琢后的宝石，和一个#G宝石熔炼符#W，能够熔炼成一颗对应的同等级胜利宝石。	150000	1000	-1	-1	-1	-1	-1	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	智慧宝石	4	2004	1	250	
50902003	5	9	2	3	Gem9_1_5	6	红晶石(9级)	红色的晶石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G智慧宝石#W#r可在#G洛阳（179，182）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G9级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。#r#W使用三颗雕琢后的宝石，和一个#G宝石熔炼符#W，能够熔炼成一颗对应的同等级胜利宝石。	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	智慧宝石	5	2004	1	250	
50902004	5	9	2	4	Gem9_1_6	6	绿晶石(9级)	绿色的晶石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G智慧宝石#W#r可在#G洛阳（179，182）#R宝石工匠彭怀玉#W或#G楼兰（279，198）#R宝石工匠克里木#W处使用#G9级宝石雕琢符#W提升宝石属性。#r#cff9900本宝石只能雕琢一次。#r#W使用三颗雕琢后的宝石，和一个#G宝石熔炼符#W，能够熔炼成一颗对应的同等级胜利宝石。	150000	1000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	智慧宝石	6	2004	1	250	
50902005	5	9	2	5	Gem9_2_5	6	纯净黄晶石(9级)	纯净的黄晶石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G智慧宝石#r#cff9900雕琢过的宝石不能再雕琢。#r#W使用三颗此种宝石，和一个#G宝石熔炼符#W，能够熔炼成一颗对应的同等级胜利宝石。#r在#G帮会城市#W做#G发展任务#W，#G市集任务#W，#G工程任务#W时，会有一定几率获得#G宝石熔炼符#W。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	智慧宝石	14	2004	1	250	
50902006	5	9	2	6	Gem9_2_9	6	纯净蓝晶石(9级)	纯净的蓝晶石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G智慧宝石#r#cff9900雕琢过的宝石不能再雕琢。#r#W使用三颗此种宝石，和一个#G宝石熔炼符#W，能够熔炼成一颗对应的同等级胜利宝石。#r在#G帮会城市#W做#G发展任务#W，#G市集任务#W，#G工程任务#W时，会有一定几率获得#G宝石熔炼符#W。	300000	2000	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	智慧宝石	15	2004	1	250	
50902007	5	9	2	7	Gem9_2_13	6	纯净红晶石(9级)	纯净的红晶石，可以镶嵌在攻击性装备(武器、护腕、戒指、护符、项链、暗器、武魂、七情刃)上，使用后不可再镶嵌同类宝石。#r#G智慧宝石#r#cff9900雕琢过的宝石不能再雕琢。#r#W使用三颗此种宝石，和一个#G宝石熔炼符#W，能够熔炼成一颗对应的同等级胜利宝石。#r在#G帮会城市#W做#G发展任务#W，#G市集任务#W，#G工程任务#W时，会有一定几率获得#G宝石熔炼符#W。	300000	2000	-1	-1	-1	-1	-1	-1	-1	-1	-1	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	FFFFFFFF	智慧宝石	16	2004	1	250	
