INT	STRING	STRING	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	STRING	INT	INT	INT	INT	STRING	INT	INT	FLOAT	FLOAT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING	INT	STRING
1640	4米陷阱90	4米陷阱90	4	0	0	1	1	boss_白世镜_技能3特效_4米预警	-1	boss_白世镜_技能3特效_4米	-1		-1	0	0	0	0	2000	2000	4	4	-1	-1	12	0	0	0	0	0	0	效果1	46117	效果2	46134	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1641	4米陷阱100	4米陷阱100	4	0	0	1	1	boss_白世镜_技能3特效_4米预警	-1	boss_白世镜_技能3特效_4米	-1		-1	0	0	0	0	2000	2000	4	4	-1	-1	12	0	0	0	0	0	0	效果1	46117	效果2	46135	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1642	4米陷阱110	4米陷阱110	4	0	0	1	1	boss_白世镜_技能3特效_4米预警	-1	boss_白世镜_技能3特效_4米	-1		-1	0	0	0	0	2000	2000	4	4	-1	-1	12	0	0	0	0	0	0	效果1	46117	效果2	46136	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1643	4米困难陷阱65	4米困难陷阱65	4	0	0	1	1	boss_白世镜_技能3特效_4米预警	-1	boss_白世镜_技能3特效_4米	-1		-1	0	0	0	0	2000	2000	4	4	-1	-1	12	0	0	0	0	0	0	效果1	46118	效果2	46137	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1644	4米困难陷阱70	4米困难陷阱70	4	0	0	1	1	boss_白世镜_技能3特效_4米预警	-1	boss_白世镜_技能3特效_4米	-1		-1	0	0	0	0	2000	2000	4	4	-1	-1	12	0	0	0	0	0	0	效果1	46118	效果2	46138	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1645	4米困难陷阱80	4米困难陷阱80	4	0	0	1	1	boss_白世镜_技能3特效_4米预警	-1	boss_白世镜_技能3特效_4米	-1		-1	0	0	0	0	2000	2000	4	4	-1	-1	12	0	0	0	0	0	0	效果1	46118	效果2	46139	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1646	4米困难陷阱90	4米困难陷阱90	4	0	0	1	1	boss_白世镜_技能3特效_4米预警	-1	boss_白世镜_技能3特效_4米	-1		-1	0	0	0	0	2000	2000	4	4	-1	-1	12	0	0	0	0	0	0	效果1	46118	效果2	46140	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1647	4米困难陷阱100	4米困难陷阱100	4	0	0	1	1	boss_白世镜_技能3特效_4米预警	-1	boss_白世镜_技能3特效_4米	-1		-1	0	0	0	0	2000	2000	4	4	-1	-1	12	0	0	0	0	0	0	效果1	46118	效果2	46141	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1648	4米困难陷阱110	4米困难陷阱110	4	0	0	1	1	boss_白世镜_技能3特效_4米预警	-1	boss_白世镜_技能3特效_4米	-1		-1	0	0	0	0	2000	2000	4	4	-1	-1	12	0	0	0	0	0	0	效果1	46118	效果2	46142	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1649	6米陷阱65	6米陷阱65	4	0	0	1	1	boss_白世镜_技能3特效_6米预警	-1	boss_白世镜_技能3特效_6米	-1		-1	0	0	0	0	2000	2000	6	6	-1	-1	12	0	0	0	0	0	0	效果1	46117	效果2	46143	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1650	6米陷阱70	6米陷阱70	4	0	0	1	1	boss_白世镜_技能3特效_6米预警	-1	boss_白世镜_技能3特效_6米	-1		-1	0	0	0	0	2000	2000	6	6	-1	-1	12	0	0	0	0	0	0	效果1	46117	效果2	46144	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1651	6米陷阱80	6米陷阱80	4	0	0	1	1	boss_白世镜_技能3特效_6米预警	-1	boss_白世镜_技能3特效_6米	-1		-1	0	0	0	0	2000	2000	6	6	-1	-1	12	0	0	0	0	0	0	效果1	46117	效果2	46145	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1652	6米陷阱90	6米陷阱90	4	0	0	1	1	boss_白世镜_技能3特效_6米预警	-1	boss_白世镜_技能3特效_6米	-1		-1	0	0	0	0	2000	2000	6	6	-1	-1	12	0	0	0	0	0	0	效果1	46117	效果2	46146	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1653	6米陷阱100	6米陷阱100	4	0	0	1	1	boss_白世镜_技能3特效_6米预警	-1	boss_白世镜_技能3特效_6米	-1		-1	0	0	0	0	2000	2000	6	6	-1	-1	12	0	0	0	0	0	0	效果1	46117	效果2	46147	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1654	6米陷阱110	6米陷阱110	4	0	0	1	1	boss_白世镜_技能3特效_6米预警	-1	boss_白世镜_技能3特效_6米	-1		-1	0	0	0	0	2000	2000	6	6	-1	-1	12	0	0	0	0	0	0	效果1	46117	效果2	46148	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1655	6米困难陷阱65	6米困难陷阱65	4	0	0	1	1	boss_白世镜_技能3特效_6米预警	-1	boss_白世镜_技能3特效_6米	-1		-1	0	0	0	0	2000	2000	6	6	-1	-1	12	0	0	0	0	0	0	效果1	46118	效果2	46149	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1656	6米困难陷阱70	6米困难陷阱70	4	0	0	1	1	boss_白世镜_技能3特效_6米预警	-1	boss_白世镜_技能3特效_6米	-1		-1	0	0	0	0	2000	2000	6	6	-1	-1	12	0	0	0	0	0	0	效果1	46118	效果2	46150	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1657	6米困难陷阱80	6米困难陷阱80	4	0	0	1	1	boss_白世镜_技能3特效_6米预警	-1	boss_白世镜_技能3特效_6米	-1		-1	0	0	0	0	2000	2000	6	6	-1	-1	12	0	0	0	0	0	0	效果1	46118	效果2	46151	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1658	6米困难陷阱90	6米困难陷阱90	4	0	0	1	1	boss_白世镜_技能3特效_6米预警	-1	boss_白世镜_技能3特效_6米	-1		-1	0	0	0	0	2000	2000	6	6	-1	-1	12	0	0	0	0	0	0	效果1	46118	效果2	46152	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1659	6米困难陷阱100	6米困难陷阱100	4	0	0	1	1	boss_白世镜_技能3特效_6米预警	-1	boss_白世镜_技能3特效_6米	-1		-1	0	0	0	0	2000	2000	6	6	-1	-1	12	0	0	0	0	0	0	效果1	46118	效果2	46153	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1660	6米困难陷阱110	6米困难陷阱110	4	0	0	1	1	boss_白世镜_技能3特效_6米预警	-1	boss_白世镜_技能3特效_6米	-1		-1	0	0	0	0	2000	2000	6	6	-1	-1	12	0	0	0	0	0	0	效果1	46118	效果2	46154	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1661	狮子吼陷阱（65）	狮子吼陷阱（65）	4	0	0	1	1	boss_神器_玄苦技能1_光效圈_预警	-1	boss_神器_玄苦技能1_光效圈_爆炸	-1		-1	0	0	0	0	2000	2000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	46262	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1662	狮子吼陷阱（70）	狮子吼陷阱（70）	4	0	0	1	1	boss_神器_玄苦技能1_光效圈_预警	-1	boss_神器_玄苦技能1_光效圈_爆炸	-1		-1	0	0	0	0	2000	2000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	46263	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1663	狮子吼陷阱（80）	狮子吼陷阱（80）	4	0	0	1	1	boss_神器_玄苦技能1_光效圈_预警	-1	boss_神器_玄苦技能1_光效圈_爆炸	-1		-1	0	0	0	0	2000	2000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	46264	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1664	狮子吼陷阱（90）	狮子吼陷阱（90）	4	0	0	1	1	boss_神器_玄苦技能1_光效圈_预警	-1	boss_神器_玄苦技能1_光效圈_爆炸	-1		-1	0	0	0	0	2000	2000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	46265	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1665	狮子吼陷阱（100）	狮子吼陷阱（100）	4	0	0	1	1	boss_神器_玄苦技能1_光效圈_预警	-1	boss_神器_玄苦技能1_光效圈_爆炸	-1		-1	0	0	0	0	2000	2000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	46266	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1666	狮子吼陷阱（110）	狮子吼陷阱（110）	4	0	0	1	1	boss_神器_玄苦技能1_光效圈_预警	-1	boss_神器_玄苦技能1_光效圈_爆炸	-1		-1	0	0	0	0	2000	2000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	46267	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1667	狮子吼困难陷阱（65）	狮子吼困难陷阱（65）	4	0	0	1	1	boss_神器_玄苦技能1_光效圈_预警	-1	boss_神器_玄苦技能1_光效圈_爆炸	-1		-1	0	0	0	0	2000	2000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	46268	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1668	狮子吼困难陷阱（70）	狮子吼困难陷阱（70）	4	0	0	1	1	boss_神器_玄苦技能1_光效圈_预警	-1	boss_神器_玄苦技能1_光效圈_爆炸	-1		-1	0	0	0	0	2000	2000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	46269	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1669	狮子吼困难陷阱（80）	狮子吼困难陷阱（80）	4	0	0	1	1	boss_神器_玄苦技能1_光效圈_预警	-1	boss_神器_玄苦技能1_光效圈_爆炸	-1		-1	0	0	0	0	2000	2000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	46270	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1670	狮子吼困难陷阱（90）	狮子吼困难陷阱（90）	4	0	0	1	1	boss_神器_玄苦技能1_光效圈_预警	-1	boss_神器_玄苦技能1_光效圈_爆炸	-1		-1	0	0	0	0	2000	2000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	46271	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1671	狮子吼困难陷阱（100）	狮子吼困难陷阱（100）	4	0	0	1	1	boss_神器_玄苦技能1_光效圈_预警	-1	boss_神器_玄苦技能1_光效圈_爆炸	-1		-1	0	0	0	0	2000	2000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	46272	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1672	狮子吼困难陷阱（110）	狮子吼困难陷阱（110）	4	0	0	1	1	boss_神器_玄苦技能1_光效圈_预警	-1	boss_神器_玄苦技能1_光效圈_爆炸	-1		-1	0	0	0	0	2000	2000	2	2	-1	-1	12	0	0	0	0	0	0	效果1	46273	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1673	火焰围剿	火焰围剿	4	0	0	1	1	hj_boss地宫秦始皇17_技能C陷阱预警	-1	hj_boss地宫秦始皇17_技能C陷阱爆炸	-1		-1	0	0	0	0	3000	3000	5	5	-1	-1	12	0	0	0	0	0	0	效果1	47163	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1674	火焰围剿	火焰围剿	4	0	0	1	1	hj_boss地宫秦始皇17_技能C陷阱预警	-1	hj_boss地宫秦始皇17_技能C陷阱爆炸	-1		-1	0	0	0	0	3000	3000	5	5	-1	-1	12	0	0	0	0	0	0	效果1	47167	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1675	赵钱孙分身爆炸陷阱65	赵钱孙分身爆炸陷阱65	4	0	0	1	1	boss_赵钱孙_技能2_分身预警	-1	boss_赵钱孙_技能2_分身爆炸	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	47192	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1676	赵钱孙分身爆炸陷阱70	赵钱孙分身爆炸陷阱70	4	0	0	1	1	boss_赵钱孙_技能2_分身预警	-1	boss_赵钱孙_技能2_分身爆炸	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	47193	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1677	赵钱孙分身爆炸陷阱80	赵钱孙分身爆炸陷阱80	4	0	0	1	1	boss_赵钱孙_技能2_分身预警	-1	boss_赵钱孙_技能2_分身爆炸	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	47194	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1678	赵钱孙分身爆炸陷阱90	赵钱孙分身爆炸陷阱90	4	0	0	1	1	boss_赵钱孙_技能2_分身预警	-1	boss_赵钱孙_技能2_分身爆炸	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	47195	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1679	赵钱孙分身爆炸陷阱100	赵钱孙分身爆炸陷阱100	4	0	0	1	1	boss_赵钱孙_技能2_分身预警	-1	boss_赵钱孙_技能2_分身爆炸	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	47196	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1680	赵钱孙分身爆炸陷阱110	赵钱孙分身爆炸陷阱110	4	0	0	1	1	boss_赵钱孙_技能2_分身预警	-1	boss_赵钱孙_技能2_分身爆炸	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	47197	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1681	赵钱孙分身爆炸陷阱65（困难）	赵钱孙分身爆炸陷阱65	4	0	0	1	1	boss_赵钱孙_技能2_分身预警	-1	boss_赵钱孙_技能2_分身爆炸	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	47198	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1682	赵钱孙分身爆炸陷阱70（困难）	赵钱孙分身爆炸陷阱70	4	0	0	1	1	boss_赵钱孙_技能2_分身预警	-1	boss_赵钱孙_技能2_分身爆炸	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	47199	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1683	赵钱孙分身爆炸陷阱80（困难）	赵钱孙分身爆炸陷阱80	4	0	0	1	1	boss_赵钱孙_技能2_分身预警	-1	boss_赵钱孙_技能2_分身爆炸	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	47200	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1684	赵钱孙分身爆炸陷阱90（困难）	赵钱孙分身爆炸陷阱90	4	0	0	1	1	boss_赵钱孙_技能2_分身预警	-1	boss_赵钱孙_技能2_分身爆炸	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	47201	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1685	赵钱孙分身爆炸陷阱100（困难）	赵钱孙分身爆炸陷阱100	4	0	0	1	1	boss_赵钱孙_技能2_分身预警	-1	boss_赵钱孙_技能2_分身爆炸	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	47202	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1686	赵钱孙分身爆炸陷阱110（困难）	赵钱孙分身爆炸陷阱110	4	0	0	1	1	boss_赵钱孙_技能2_分身预警	-1	boss_赵钱孙_技能2_分身爆炸	-1		-1	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	47203	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1687	剧情技能陷阱	剧情技能陷阱	4	0	0	1	1		-1		0		0	0	0	0	0	1000	1000	5	5	-1	-1	12	0	0	0	0	0	0	效果1	47299	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1688	花车烟花特效	花车烟花特效	0	1	0	0	0	yanhua_花车礼花特效	-1		0		0	0	0	0	0	30000	500	0	0	-1	-1	0	0	0	0	0	0	0	效果1	-1	效果2	-1	效果3几率	-1	效果3	-1		0		0		0		0		0		0		0		0		0		0		0		0	
1689	池鱼笼鸟陷阱	池鱼笼鸟陷阱	4	0	0	1	1	boss_横公24_技能1陷阱预警	-1	boss_横公24_技能1陷阱爆发	0		0	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	47500	效果2	47502	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1690	惊涛骇行陷阱	惊涛骇行陷阱	4	0	0	1	1	boss_横公24_陷阱空预警	-1	boss_横公24_技能2陷阱爆发A	0		0	0	0	0	0	100	100	1.5	1.5	-1	-1	12	0	0	0	0	0	0	效果1	47503	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1691	雾里看花陷阱	雾里看花陷阱	4	0	0	1	1	boss_横公24_陷阱空预警	-1	boss_大司命24_技能一_陷阱	0		0	0	0	0	0	100	100	1.5	1.5	-1	-1	12	0	0	0	0	0	0	效果1	47504	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1692	火焰机关矩形伤害	赵钱孙分身爆炸陷阱100	4	0	0	2	80	npc_龙塔pvp活动_方形火焰3秒	-1		0		0	0	0	0	0	240000	3000	8	8	2	8	12	0	0	0	0	0	0	效果1	47396	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1693	海市蜃楼矩形陷阱白	海市蜃楼矩形陷阱白	4	0	0	1	1	boss_大司命_技能三_青色_预警	-1	boss_大司命_技能三_青色_爆发	0		0	0	0	0	0	3000	3000	4	4	2	4	12	0	0	0	0	0	0	效果1	47506	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1694	海市蜃楼矩形陷阱黑	海市蜃楼矩形陷阱黑	4	0	0	1	1	boss_大司命_技能三_金色_预警	-1	boss_大司命_技能三_金色_爆发	0		0	0	0	0	0	3000	3000	4	4	2	4	12	0	0	0	0	0	0	效果1	47507	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1695	百毒万侵陷阱	百毒万侵陷阱	4	0	0	1	1	hj_boss巴蛇24_技能1陷阱预警	-1	hj_boss巴蛇24_技能1陷阱伤害	0		0	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	47525	效果2	47526	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1696	蔓刺鞭骨陷阱	蔓刺鞭骨陷阱	4	0	0	1	1	boss_横公24_陷阱空预警	-1	hj_boss巴蛇24_技能2十字伤害	0		0	0	0	0	0	100	100	1.5	1.5	-1	-1	12	0	0	0	0	0	0	效果1	47527	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1697	飞沙走石陷阱	飞沙走石陷阱	4	0	0	1	1	boss_血鹫24_技能一陷阱预警	-1	boss_血鹫24_技能一陷阱	0		0	0	0	0	0	3000	3000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	47528	效果2	47529	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1698	烈火燎原陷阱	烈火燎原陷阱	4	0	0	1	1	boss_横公24_陷阱空预警	-1	boss_血鹫24_技能二爆炸	0		0	0	0	0	0	100	100	1.5	1.5	-1	-1	12	0	0	0	0	0	0	效果1	47530	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1699	烟雾弹陷阱	烟雾弹陷阱	1	1	0	1	1		-1		0		0	0	0	0	0	100	100	5	5	-1	-1	6	1	0	0	0	0	0	效果1	47562	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1700	照明弹陷阱	照明弹陷阱	1	2	0	2	38	buff_工程加工相关_照明弹陷阱特效	-1		-1		-1	0	0	0	0	15000	400	5	5	-1	-1	36	0	0	0	0	0	0	效果1	-1	效果2	-1	效果3几率	-1	效果3	-1	脚本	998714	影响性质	0		0		0		0		0		0		0		0		0		0		0	
1701	烟雾弹陷阱	烟雾弹陷阱	0	1	0	1	1		-1		0		0	0	0	0	0	100	100	5	5	-1	-1	6	1	0	0	0	0	0	效果1	47562	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1702	火焰机关矩形伤害0.5s	赵钱孙分身爆炸陷阱100	4	0	0	2	480	npc_龙塔pvp活动_方形火焰	-1		0		0	0	0	0	0	240000	500	8	8	2	8	12	0	0	0	0	0	0	效果1	47400	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1703	霹雳子投掷特效	霹雳子投掷特效	4	0	0	1	1	boss_横公24_陷阱空预警	-1	buff_工程加工相关_范围伤害特效	-1		-1	0	0	0	0	100	100	0	0	-1	-1	0	0	0	0	0	0	0	效果1	-1	效果2	-1	效果3几率	-1	效果3	-1		0		0		0		0		0		0		0		0		0		0		0		0	
1704	烟雾弹陷阱特效	烟雾弹陷阱	1	1	0	1	1	buff_烟雾弹陷阱特效	-1		0		0	0	0	0	0	3000	3000	0	0	-1	-1	6	1	0	0	0	0	0	效果1	-1	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1705	超级石灰包陷阱特效	超级石灰包陷阱特效	4	0	0	1	1	boss_横公24_陷阱空预警	-1	buff_工程加工相关_石灰散范围圈	-1		-1	0	0	0	0	100	3000	5	5	-1	-1	5	0	0	0	0	0	0	效果1	-1	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1706	千花驰雾陷阱	千花驰雾陷阱	4	0	0	1	1	boss_横公24_陷阱空预警	-1	boss_进阶_大司命24_技能一_陷阱	-1		-1	0	0	0	0	100	100	1.5	1.5	-1	-1	12	0	0	0	0	0	0	效果1	48040	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1707	七星蜃海矩形陷阱白	七星蜃海矩形陷阱白	4	0	0	1	1	boss_进阶_大司命_技能三_蓝色_预警	-1	boss_进阶_大司命_技能三_蓝色_爆发	-1		-1	0	0	0	0	3000	3000	4	4	2	4	12	0	0	0	0	0	0	效果1	48042	效果2	48047	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1708	七星蜃海矩形陷阱黑	七星蜃海矩形陷阱黑	4	0	0	1	1	boss_进阶_大司命_技能三_金色_预警	-1	boss_进阶_大司命_技能三_金色_爆发	-1		-1	0	0	0	0	3000	3000	4	4	2	4	12	0	0	0	0	0	0	效果1	48043	效果2	48047	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1709	蛟龙得水陷阱	蛟龙得水陷阱	4	0	0	1	2		-1		-1		-1	0	0	0	0	6000	3000	20	20	2	3	12	0	0	0	0	0	0	效果1	48055	效果2	0	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1710	复仇陷阱	复仇陷阱	4	0	0	1	1	buff_新杀星_煞浪涌起陷阱	-1		-1		-1	0	0	0	0	1000	1000	15	15	-1	-1	12	0	0	0	0	0	0	效果1	48006	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1711	复仇陷阱	复仇陷阱	4	0	0	1	1	buff_新杀星_煞浪涌起陷阱	-1		-1		-1	0	0	0	0	1000	1000	15	15	-1	-1	12	0	0	0	0	0	0	效果1	48007	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1712	复仇陷阱	复仇陷阱	4	0	0	1	1	buff_新杀星_煞浪涌起陷阱	-1		-1		-1	0	0	0	0	1000	1000	15	15	-1	-1	12	0	0	0	0	0	0	效果1	48008	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1713	自爆小怪陷阱	自爆小怪陷阱	4	0	0	1	1	boss_玄慈_黑色爆炸特效预警	-1		-1		-1	0	0	0	0	1000	1000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	48067	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1714	自爆小怪陷阱	自爆小怪陷阱	4	0	0	1	1	boss_玄慈_黑色爆炸特效预警	-1		-1		-1	0	0	0	0	1000	1000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	48068	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1715	自爆小怪陷阱	自爆小怪陷阱	4	0	0	1	1	boss_玄慈_黑色爆炸特效预警	-1		-1		-1	0	0	0	0	1000	1000	3	3	-1	-1	12	0	0	0	0	0	0	效果1	48069	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
1716	炸弹陷阱	炸弹陷阱	4	0	0	1	1	boss_横公24_陷阱空预警	-1	buff_新杀星_烈焰焚心_爆炸	-1		-1	0	0	0	0	100	100	5	5	-1	-1	12	0	0	0	0	0	0	效果1	48078	效果2	-1	效果3几率	-1	效果3	-1	效果4	-1		0		0		0		0		0		0		0		0		0		0		0	
