INT	INT	INT	INT	INT	STRING	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	INT	INT	INT	INT
38002558	3	80	2	558	CircularTaskTool98_12	平安符	#R林燕归#W赠予少侠的平安符。将其挂在洛阳白马寺里的#Y银杏#G（86,68）#W上祈福，可得#Y祝颂香囊#W。#r#c00FF00（仅可对银杏使用。）	30	4	1	56	1	-1	-1	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002559	3	80	2	559	CircularTaskTool98_10	沉甸甸的荷包	用粗麻精心缝制的#Y祝福荷包#W。携此物前往#G洛阳卓卓（149,151）#W处，即可知荷包背后之事。	30	4	1	56	1	-1	-1	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002560	3	80	2	560	CircularTaskTool98_4	满水的壶	#R卓卓#W交给少侠的装满水的水壶，可用于浇灌#R盆中花#W。#r#c00FF00（选中盆中花后，右键即可对其进行浇灌。）	30	4	1	44	1	893235	3649	1	-1	-1	-1	14	活动道具	1	0	2005	-1	0
38002561	3	80	2	561	CircularTaskTool98_8	彩色燕羽	精致的铁质#Y彩色燕羽#W，末端落款为：#R手工张#W。#G大理#W有三位这样的#R手艺人#W，分别在#G（90,147）#W、#G（211,189）#W、#G（98,254）#W。需一一拜访才知此物归属。	30	4	1	56	1	-1	-1	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002562	3	80	2	562	CommonNPCHeader37_15	盛开的花朵	经少侠浇灌后#Y盛开的花朵#W。请少侠快马加鞭将其送至#G苏州（203,96）#R年佳期#W处。	30	4	1	56	1	-1	-1	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002563	3	80	2	563	CircularTaskTool98_5	遗失的家书	从银杏上#Y掉落的家书#W。信封上系有一张红纸，展开后见上书：愿家书早日归家——#G苏州（203,96）#R年佳期#W。前往拜访#R年佳期#W，可知家书背后之事。	30	4	1	56	1	-1	-1	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002564	3	80	2	564	CircularTaskTool98_11	盼归背囊	#R手工张#W托付你送去给#R张龙宝#W的#Y背囊#W。请先行至#G洛阳庄引城（147,94）#W处，由他接引进入#G雁门关#W后，再寻#R张龙宝#G（150,326）#W。	30	4	1	56	1	-1	-1	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002565	3	80	2	565	CircularTaskTool98_13	祝颂香囊	虔心祝祷，自有福报。此乃向银杏树祈福所得的吉祥之礼。打开后可得#G2#W个#Y淬魂髓#W、#G4#W个#Y天罡强化精华#W、#Y鹿蜀魂玉#W、#G4#W个#Y绘金尘#W、#G2#W个#Y虹耀石#W、#Y时装：仙羽霞翎（15天，拾取绑定）#W的其中一种。 	30	4	1	41	1	893238	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002566	3	80	2	566	CircularTaskTool98_3	遥思木匣	塞垣常顾盼，唤燕寄遥思。年佳期感谢少侠策马护花所赠的之礼。打开后可获得#G6#W个#Y绘金尘#W。	30	4	1	41	1	893237	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002567	3	80	2	567	CircularTaskTool98_7	遥思铜匣	塞垣常顾盼，唤燕寄遥思。手工张感激少侠善心传书所赠的谢礼。打开后可获得#G8#W个#Y淬魂髓#W。	30	4	1	41	1	893237	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002568	3	80	2	568	CircularTaskTool98_6	遥思玉匣	塞垣常顾盼，唤燕寄遥思。张龙宝感激少侠奔波送物所赠之礼。打开后可获得#Y九尾魂玉#W。	30	4	1	41	1	893237	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002569	3	80	2	569	CircularTaskTool93_6	突破秘籍	#r#c00FF00#r#c00FF00（右键点击即可使用）	30	4	1	51	1	-1	-1	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002570	3	80	2	570	CircularTaskTool17_13	浴兰芳匣	闲择百草系香囊，端午时节人安康。#r使用后将有机会获得：#Y珍兽回春丹#W、#Y地灵丹#W、#Y中级根骨丹#W、#Y天罡强化精华#W、#Y珍兽延年丹#W、#Y时装：白露为霜（3天，拾取绑定）#W。快快把它打开，看看会获得什么礼物吧！#r#G（右键点击即可使用）	30	4	1	3	1	893165	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002571	3	80	2	571	CircularTaskTool17_14	浴兰灵匣	闲择百草系香囊，端午时节人安康。#r使用后将有机会获得：#Y绘金尘#W、#Y高级根骨丹#W、#Y百淬神玉#W、#Y乾坤壶#W、#Y金刚砂#W、#Y时装：白露为霜（7天，拾取绑定）#W。快快把它打开，看看会获得什么礼物吧！#r#G（右键点击即可使用）	30	4	1	3	1	893165	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002572	3	80	2	572	CircularTaskTool17_15	浴兰仙匣	闲择百草系香囊，端午时节人安康。#r使用后将有机会获得：#Y绘金尘*2#W、#Y高级根骨丹*2#W、#Y千淬神玉#W、#Y灵兽精魄#W、#Y功力丹#W、#Y时装：白露为霜（15天，拾取绑定）#W。快快把它打开，看看会获得什么礼物吧！#r#G（右键点击即可使用）	30	4	1	3	1	893165	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002573	3	80	2	573	CircularTaskTool97_12	雁门石料	雁门关紧缺的石料。#r#G2022年6月24日至7月13日#Y星火生雁门#W活动期间，击杀指定副本的最终BOSS可以获得。少侠可在#G洛阳（147,94）#R庄引城#W处进入雁门关，将#Y雁门石料#W提交给#G雁门关（161,314）#R何安城#W，助力雁门关。每次成功助力，有概率获得#Y天罡强化精华#W、#Y功力丹#W、#Y锦鳞魂玉#W、#Y虹耀石#W、#Y时装：塞上长歌(永久，拾取绑定)#W等珍贵奖励。	1	20000	5000	48	250	-1	-1	0	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002576	3	80	2	576	CircularTaskTool97_7	初识礼包	初识菖蒲叶竹间。天龙八部怀旧版为参加端午节活动的少侠准备的初级礼物。使用后可获得#Y绘金尘#G5#W个。#r#c00FF00#r#c00FF00（右键点击即可使用）	15	4	1	3	1	893221	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002577	3	80	2	577	CircularTaskTool97_8	浅品礼包	浅品粽籺江河畔。天龙八部怀旧版为参加端午节活动的少侠准备的中级礼物。使用后可获得#Y淬魂髓#G8#W个。#r#c00FF00#r#c00FF00（右键点击即可使用）	15	4	1	3	1	893221	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002578	3	80	2	578	CircularTaskTool97_9	博闻礼包	博闻天下离骚处。天龙八部怀旧版为参加端午节活动的少侠准备的高级礼物。使用后可获得#Y九尾魂玉#G1#W个。#r#c00FF00#r#c00FF00（右键点击即可使用）	15	4	1	3	1	893221	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002579	3	80	2	579	CircularTaskTool97_14	坤舆图	任务道具。#r百晓生交给你的江南四杰线索。#r#c00FF00（右键点击可查看江南四杰所在区域）#r#c00FF00（到达显示区域后再次点击右键使用）	65	4	1	51	1	893191	197	1	-1	-1	-1	4	任务道具	1	0	2005	-1	0
38002580	3	80	2	580	CircularTaskTool98_15	录英集		60	4	1	20	1	-1	-1	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002581	3	80	2	581	CircularTaskTool98_14	举贤重笔	治宗派之道，务在举贤。署名氏证其资质，笔笔皆重。#r持#Y举贤重笔#W之少侠，可为持有#Y录英集#W的少侠签下名氏，助其争夺门派大弟子之位。使用成功后可获得#G经验奖励#W。	60	4	1	3	1	893224	3646	1	-1	-1	-1	14	活动道具	1	0	2005	-1	0
38002582	3	80	2	582	CircularTaskTool97_15	妙法札记	一本记载了所有武道心得妙法的札记，十分厚重，十分珍贵。	60	4	1	4	250	-1	-1	1	-1	-1	-1	4	任务道具	1	0	2005	-1	0
38002583	3	80	2	583	CircularTaskTool98_5	遗失的家书	#R年佳期#W将送信一事托付给少侠，请少侠务必将此家书送至信主#G大理张邻众（98，254）#W手中。	30	4	1	56	1	-1	-1	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002584	3	80	2	584	CircularTaskTool94_15	青铜镜	历史久远的工艺品，至今光彩照人，背部云纹精美。可出售给商人换取一定的金钱。	1	80000	20000	30	250	-1	-1	1	-1	-1	-1	4	奇物	1	0	2005	-1	0
38002585	3	80	2	585	CircularTaskTool21_1	镌英令	参与周五的#Y雁门论武#W并通关即可获得。可用于参与#Y冠绝师门·举贤#W活动，在活动周的#G周六：10:00~22:00#W为本门派的选手进行投票使其票数#G+1#W，助力其成为门派大弟子。投票的玩家会额外获得经验奖励。也可用于#Y参与冠绝师门·问鼎#W活动，在活动周的#G周六：16:35~19:00#W为本门派的选手进行助威，如果助威的选手荣登大弟子之位则会获得丰厚奖励。另外#Y举贤#W和#Y问鼎#W两个活动开启时间为每周轮换开放。	60	4	1	20	1	-1	-1	1	-1	-1	-1	-1	活动道具	1	0	2005	-1	0
38002586	3	80	2	586	CircularTaskTool70_9	塞上长歌礼盒	使用后可获得#Y时装：塞上长歌（永久，拾取绑定）#W、#Y披靡发型图（拾取绑定）#W、#Y定颜珠：不屈（拾取绑定）#W。#r#c00FF00#r#c00FF00（右键点击即可使用）	15	4	1	3	1	505108	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002587	3	80	2	587	CircularTaskTool97_16	老友预约回馈礼	回归再战江湖，全员好礼相助。#r使用后将获得#G3#W个#Y天灵丹#W、#G6#W个#Y金蚕丝#W以及#G1#W个#Y3级红宝石#W。#r#c00FF00#r#c00FF00（右键点击即可使用）	50	4	1	3	1	893248	197	1	-1	-1	-1	4	活动道具	1	0	2005	0	0
38002588	3	80	2	588	CircularTaskTool45_8	称号：同心同梦筑江湖	使用后将获得#Y称号：同心同梦筑江湖（30天）#W。#r#c00FF00#r#c00FF00（右键点击即可使用）	60	4	1	11	1	893251	197	1	-1	-1	-1	4	活动称号	1	0	2005	-1	0
38002589	3	80	2	589	CircularTaskTool70_9	塞上长歌礼盒	使用后可获得#Y时装：塞上长歌（永久）#W、#Y披靡发型图#W、#Y定颜珠：不屈#W。#r#c00FF00#r#c00FF00（右键点击即可使用）	15	4	1	1	1	505108	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002590	3	80	2	590	CircularTaskTool99_1	雁门风华礼	狂言饮沙酒，日暮天无云。#r雁门关峥嵘而崔巍，常人难至。少侠若是能以这雁门风华为坐骑，定能轻易抵达。使用后可获得#Y坐骑：雁门风华（90天，装备绑定）#W、#Y黄金马鞍#W各#G1#W个。#r#c00FF00#r#c00FF00（右键点击即可使用）	15	4	1	1	1	505109	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002591	3	80	2	591	CircularTaskTool23_1	相思情深礼	欲把相思说似谁，浅情人不知。#r使用后将获得#G1#W个#Y中级婚礼券#W与#G5#W朵#Y蓝色妖姬#W，并可获得#Y才子佳人（7天）#W、#Y翅膀：雪羽（7天）#W与#G2#W个#Y虹耀石#W中的#G1#W种道具奖励。#r#c00FF00#r#c00FF00（右键点击即可使用）	30	4	1	3	1	893357	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002592	3	80	2	592	CircularTaskTool23_2	朝暮情真礼	两情若是久长时，又岂在朝朝暮暮。#r使用后将获得#G1#W个#Y玫瑰花雨#W与#G10#W朵#Y蓝色妖姬#W，并可获得#Y仙侣情缘（15天）#W、#Y坐骑：翎月椅（15天）#W与#Y黄金马鞍#W中的#G1#W种道具奖励。#r#c00FF00#r#c00FF00（右键点击即可使用）	30	4	1	3	1	893357	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002593	3	80	2	593	CircularTaskTool23_3	风月情痴礼	人生自是有情痴，此恨不关风与月。#r使用后将获得#G2#W个#Y功力丹#W、#G5#W个#Y天罡强化精华#W与#G10#W朵#Y蓝色妖姬#W。#r#c00FF00#r#c00FF00（右键点击即可使用）	30	4	1	3	1	893357	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002594	3	80	2	594	CircularTaskTool99_6	得缘花种	帮助何皎皎制衣后获得的奖励，等待30分钟后花开，可赠予他人同时获得奖励：#G2#W个#Y天罡强化精华#W、#G2#W个#Y绘金尘#W、#G2#W个#Y百淬神玉#W、#G2#W个#Y赤熊魂玉#W与#Y墨染兰香（7天）#W中的一种，若赠予的为一同制衣者，则可获得奖励：#G3#W个#Y天罡强化精华#W、#G3#W个#Y绘金尘、#G2#W个#Y千淬神玉#W、#Y锦鳞魂玉#W与#Y墨染兰香（15天）#W中的一种。	30	4	1	44	1	893246	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002595	3	80	2	595	CircularTaskTool99_7	缘来花	花轻掠鹊影，共享月阙汀。可赠予他人同时获得奖励：#G2#W个#Y天罡强化精华#W、#G2#W个#Y绘金尘#W、#G2#W个#Y百淬神玉#W、#G2#W个#Y赤熊魂玉#W与#Y墨染兰香（7天）#W中的一种，若赠予的为一同制衣者，则可获得奖励：#G3#W个#Y天罡强化精华#W、#G3#W个#Y绘金尘#W、#G2#W个#Y千淬神玉#W、#Y锦鳞魂玉#W与#Y墨染兰香（15天）#W中的一种。#c00FF00（右键使用后左键选取目标，或选择目标后右键使用）	30	4	1	44	1	893246	197	1	-1	-1	-1	14	活动道具	1	0	2005	-1	0
38002596	3	80	2	596	CircularTaskTool100_8	萌宝礼券	绮年将尽时，萌宝馈君礼。#r#G2022年10月16日周年庆当日18:00-20:59#W期间，少侠每在线#G30#W分钟，可以点击主界面右上方馈君礼按钮打开活动界面，在活动界面中领取#G1#W张#Y萌宝礼券#W，每个少侠最多可以得到#G3#W张#Y萌宝礼券#W。#r#G21:00-22:30#W期间，#Y蛋蛋鸡#W、#Y呆呆牛#W、#Y小狐仙#W将带来#G三轮#W抽奖，每轮抽奖间隔#G30分钟#W，将于#G21:30#W、#G22:00#W、#G22:30#W开奖。玩家可在#G21:00-21:29#W、#G21:30-21:59#W、#G22:00-22:29#W期间投入#Y萌宝礼券#W，来参与对应轮次的抽奖。#r所有参与抽奖的少侠都将获得奖励，但只有#Y开奖时#W位于#G苏州#W、#G大理#W、#G洛阳#W、#G楼兰#W，且等级≥#G50#W级的少侠，才有机会获得#Y一等奖#W、#Y二等奖#W。	30	4	1	68	250	-1	-1	1	-1	-1	-1	-1	活动道具	1	0	2005	-1	0
38002597	3	80	2	597	CircularTaskTool100_7	琉璃文石	筑建祈愿瑶塘所用的琉璃文石。带回6块后，可前往#G洛阳（160,106）#W、#G大理（160,229）#W或#G苏州（183,219）#W任意一城的祈愿瑶塘处参与筑建。#r#c00FF00（选中祈愿瑶塘，右键点击琉璃文石即可完成筑建）	30	20000	5000	49	250	893303	197	1	-1	-1	-1	14	活动道具	1	0	2005	-1	0
38002598	3	80	2	598	CircularTaskTool99_10	清漓白玉礼匣	清泉引江南，漓漾在瑶塘。少侠累积筑建祈愿瑶塘#G3#W次所得谢礼，打开后可获得#G5#W个#Y鹿蜀魂玉#W。	30	4	1	12	1	893306	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002599	3	80	2	599	CircularTaskTool99_11	寒波碧玉礼匣	寒玉砌上璧，清波荡情谊。少侠累积筑建祈愿瑶塘#G6#W次所得谢礼，打开后可获得#G10#W个#Y淬魂髓#W。	30	4	1	12	1	893306	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002600	3	80	2	600	CircularTaskTool99_12	迎江墨玉礼匣	迎眸瑶塘处，江月钓银湾。少侠累积筑建祈愿瑶塘#G10#W次所得谢礼，打开后可获得#G2#W个#Y九尾魂玉#W。	30	4	1	12	1	893306	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002601	3	80	2	601	CircularTaskTool45_2	赦免符	由朝廷颁发，一种具有神奇效果的符咒，可以利用符咒的力量移除部分限制。#r#c00FF00（右键点击即可使用）	1	4	1	28	1	330072	197	1	-1	-1	-1	4	特殊物品	10	0	2005	-1	0
38002602	3	80	2	602	CircularTaskTool45_3	高级赦免符	由朝廷颁发，一种具有神奇效果的高级符咒，可以利用符咒的力量移除部分限制，且一段时间内不再受到限制。#c00FF00（右键点击即可使用）	1	4	1	28	1	330073	197	1	-1	-1	-1	4	特殊物品	10	0	2005	-1	0
38002603	3	80	2	603	CircularTaskTool17_13	天罡强化露5个	使用后可获得#G5#W个#Y天罡强化露#W。#r#c00FF00#r#c00FF00（右键点击即可使用）	60	4	1	3	1	893227	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002604	3	80	2	604	CircularTaskTool17_13	天罡强化露3个	使用后可获得#G3#W个#Y天罡强化露#W。#r#c00FF00#r#c00FF00（右键点击即可使用）	60	4	1	3	1	893227	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002605	3	80	2	605	CircularTaskTool17_13	天罡强化露2个	使用后可获得#G2#W个#Y天罡强化露#W。#r#c00FF00#r#c00FF00（右键点击即可使用）	60	4	1	3	1	893227	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002606	3	80	2	606	CircularTaskTool66_9	仙侣情缘礼包	为感谢参加#G清歌曼声抚心弦#W活动的江湖侠士，特别准备的一份大礼。#r使用后可选择其一并领取：#G1#W件#Y时装：仙侣情缘（天蓝风格，15天，拾取绑定）#W、#G1#W件#Y时装：仙侣情缘（棕黄风格，15天，拾取绑定）#W、#G1#W件#Y时装：仙侣情缘（翠绿风格，15天，拾取绑定）#W。#r#c00FF00#r#c00FF00（右键点击即可使用）	15	4	1	24	1	792013	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002607	3	80	2	607	CircularTaskTool66_6	天歌华御礼包	为感谢参加#G清歌曼声抚心弦#W活动的江湖侠士，特别准备的一份大礼。#r使用后可选择其一并领取：#G1#W个#Y坐骑：绝地（15天，拾取绑定）#W、#G1#W个#Y翅膀：雪羽（15天，拾取绑定）#W、#G1#W个#Y坐骑：巨猿（15天，拾取绑定）#W、#G1#W个#Y坐骑：年兽（15天，拾取绑定）#W。#r#c00FF00#r#c00FF00（右键点击即可使用）	15	4	1	24	1	792014	197	1	-1	-1	-1	4	活动道具	1	0	2005	-1	0
38002608	3	80	2	608	DecorateWeapon1_6	九皋鹤骨剑	鹤骨擎丹壁，一剑惊九皋。#r使用后可激活外观幻饰：#Y九皋鹤骨剑#W，已激活的幻饰武器可在外观界面-幻饰页签中随意切换。#r可在#G洛阳（243，130）#R庄云饰#W处升级幻饰武器。#r#c00FF00（右键点击即可使用）	1	4	1	1	1	999904	197	1	-1	-1	-1	4	幻饰	10	0	2005	-1	0
38002609	3	80	2	609	DecorateWeapon1_7	玄日鹤翎枪	丹顶宜承日，霜翎不染泥。#r使用后可激活外观幻饰：#Y玄日鹤翎枪#W，已激活的幻饰武器可在外观界面-幻饰页签中随意切换。#r可在#G洛阳（243，130）#R庄云饰#W处升级幻饰武器。#r#c00FF00（右键点击即可使用）	1	4	1	1	1	999904	197	1	-1	-1	-1	4	幻饰	10	0	2005	-1	0
38002610	3	80	2	610	DecorateWeapon1_1	介阳鹤翼刀	阳翼开羲和，刀晖承朝光。#r使用后可激活外观幻饰：#Y介阳鹤翼刀#W，已激活的幻饰武器可在外观界面-幻饰页签中随意切换。#r可在#G洛阳（243，130）#R庄云饰#W处升级幻饰武器。#r#c00FF00（右键点击即可使用）	1	4	1	1	1	999904	197	1	-1	-1	-1	4	幻饰	10	0	2005	-1	0
38002611	3	80	2	611	DecorateWeapon1_2	赤阴鹤翼刀	阴翼蔽月宫，刀芒掠桂枝。#r使用后可激活外观幻饰：#Y赤阴鹤翼刀#W，已激活的幻饰武器可在外观界面-幻饰页签中随意切换。#r可在#G洛阳（243，130）#R庄云饰#W处升级幻饰武器。#r#c00FF00（右键点击即可使用）	1	4	1	1	1	999904	197	1	-1	-1	-1	4	幻饰	10	0	2005	-1	0
38002612	3	80	2	612	DecorateWeapon1_3	轩郎鹤冠扇	卫懿公好鹤，鹤有共乘轩。#r使用后可激活外观幻饰：#Y轩郎鹤冠扇#W，已激活的幻饰武器可在外观界面-幻饰页签中随意切换。#r可在#G洛阳（243，130）#R庄云饰#W处升级幻饰武器。#r#c00FF00（右键点击即可使用）	1	4	1	1	1	999904	197	1	-1	-1	-1	4	幻饰	10	0	2005	-1	0
38002613	3	80	2	613	DecorateWeapon1_4	丹歌鹤喙匕	丹歌时引舞，来去不留痕。#r使用后可激活外观幻饰：#Y丹歌鹤喙匕#W，已激活的幻饰武器可在外观界面-幻饰页签中随意切换。#r可在#G洛阳（243，130）#R庄云饰#W处升级幻饰武器。#r#c00FF00（右键点击即可使用）	1	4	1	1	1	999904	197	1	-1	-1	-1	4	幻饰	10	0	2005	-1	0
38002614	3	80	2	614	DecorateWeapon1_5	仙骥鹤爪环	万里之仙骥，羾关而天翔。#r使用后可激活外观幻饰：#Y仙骥鹤爪环#W，已激活的幻饰武器可在外观界面-幻饰页签中随意切换。#r可在#G洛阳（243，130）#R庄云饰#W处升级幻饰武器。#r#c00FF00（右键点击即可使用）	1	4	1	1	1	999904	197	1	-1	-1	-1	4	幻饰	10	0	2005	-1	0
38002615	3	80	2	615	DecorateWeapon1_16	拂花枝	拂花弄琴坐青苔，绿萝树下春风来。#r使用后可激活外观幻饰：#Y拂花枝#W，已激活的幻饰武器可在外观界面-幻饰页签中随意切换。#r#c00FF00（右键点击即可使用）	1	4	1	1	1	999904	197	1	-1	-1	-1	4	幻饰	10	0	2005	-1	0
38002616	3	80	2	616	DecorateWeapon1_15	紫霄霜星剑	长夜霜雪点点青，一剑银河万丈星。#r使用后可激活外观幻饰：#Y紫霄霜星剑#W，已激活的幻饰武器可在外观界面-幻饰页签中随意切换。#r可在#G洛阳（243，130）#R庄云饰#W处升级幻饰武器。#r#c00FF00（右键点击即可使用）	1	4	1	1	1	999904	197	1	-1	-1	-1	4	幻饰	10	0	2005	-1	0
38002617	3	80	2	617	DecorateWeapon2_1	手捧幽香	幽色生香，年华几度。#r使用后可激活外观幻饰：#Y手捧幽香#W，已激活的幻饰武器可在外观界面-幻饰页签中随意切换。#r可在#G洛阳（243，130）#R庄云饰#W处升级幻饰武器。#r#c00FF00（右键点击即可使用）	1	4	1	1	1	999904	197	1	-1	-1	-1	4	幻饰	10	0	2005	-1	0
