INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
序号	DataID	最高资质值范围	最高资质值范围	灵性加成1	灵性加成2	灵性加成3	灵性加成4	灵性加成5	灵性加成6	灵性加成7	灵性加成8	灵性加成9	灵性加成10	灵性等级0提升概率	灵性等级1提升概率	灵性等级2提升概率	灵性等级3提升概率	灵性等级4提升概率	灵性等级5提升概率	灵性等级6提升概率	灵性等级7提升概率	灵性等级8提升概率	灵性等级9提升概率
16474	30902	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16475	30902	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16476	30902	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16477	30903	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16478	30903	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16479	30903	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16480	30904	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16481	30904	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16482	30904	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16483	30905	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16484	30905	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16485	30905	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16486	30909	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16487	30909	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16488	30909	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16489	30910	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16490	30910	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16491	30910	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16492	30911	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16493	30911	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16494	30911	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16495	30912	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16496	30912	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16497	30912	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16498	30913	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16499	30913	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16500	30913	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16501	30914	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16502	30914	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16503	30914	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16504	30915	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16505	30915	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16506	30915	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16507	30916	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16508	30916	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16509	30916	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16510	30919	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16511	30919	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16512	30919	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16513	30920	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16514	30920	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16515	30920	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16516	30921	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16517	30921	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16518	30921	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16519	30922	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16520	30922	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16521	30922	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16522	30923	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16523	30923	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16524	30923	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16525	30924	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16526	30924	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16527	30924	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16528	30925	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16529	30925	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16530	30925	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16531	30926	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16532	30926	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16533	30926	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16534	30927	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16535	30927	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16536	30927	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16537	30929	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16538	30929	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16539	30929	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16540	30930	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16541	30930	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16542	30930	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16543	30931	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16544	30931	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16545	30931	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16546	30932	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16547	30932	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16548	30932	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16549	30933	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16550	30933	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16551	30933	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16552	30934	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16553	30934	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16554	30934	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16555	30935	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16556	30935	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16557	30935	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16558	30936	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16559	30936	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16560	30936	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16561	30937	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16562	30937	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16563	30937	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16564	30938	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16565	30938	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16566	30938	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16567	30939	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16568	30939	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16569	30939	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16570	31070	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16571	31070	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16572	31070	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16573	31071	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16574	31071	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16575	31071	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16576	31072	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16577	31072	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16578	31072	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16579	31079	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16580	31079	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16581	31079	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16582	31080	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16583	31080	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16584	31080	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16585	31081	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16586	31081	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16587	31081	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16588	31082	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16589	31082	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16590	31082	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16591	31083	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16592	31083	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16593	31083	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16594	31089	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16595	31089	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16596	31089	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16597	31090	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16598	31090	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16599	31090	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16600	31091	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16601	31091	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16602	31091	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16603	31092	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16604	31092	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16605	31092	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16606	31093	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16607	31093	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16608	31093	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16609	31094	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16610	31094	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16611	31094	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16612	31099	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16613	31099	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16614	31099	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16615	31100	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16616	31100	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16617	31100	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16618	31101	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16619	31101	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16620	31101	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16621	31102	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16622	31102	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16623	31102	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16624	31103	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16625	31103	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16626	31103	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16627	31104	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16628	31104	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16629	31104	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16630	31105	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16631	31105	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16632	31105	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16633	31109	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16634	31109	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16635	31109	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16636	31110	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16637	31110	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16638	31110	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16639	31111	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16640	31111	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16641	31111	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16642	31112	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16643	31112	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16644	31112	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16645	31113	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16646	31113	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16647	31113	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16648	31114	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16649	31114	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16650	31114	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16651	31115	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16652	31115	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16653	31115	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16654	31116	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16655	31116	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16656	31116	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16657	31119	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16658	31119	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16659	31119	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16660	31120	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16661	31120	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16662	31120	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16663	31121	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16664	31121	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16665	31121	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16666	31122	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16667	31122	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16668	31122	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16669	31123	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16670	31123	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16671	31123	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16672	31124	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16673	31124	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16674	31124	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16675	31125	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16676	31125	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16677	31125	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16678	31126	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16679	31126	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16680	31126	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16681	31127	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16682	31127	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16683	31127	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16684	31129	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16685	31129	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16686	31129	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16687	31130	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16688	31130	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16689	31130	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16690	31131	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16691	31131	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16692	31131	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16693	31132	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16694	31132	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16695	31132	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16696	31133	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16697	31133	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16698	31133	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16699	31134	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16700	31134	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16701	31134	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16702	31135	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16703	31135	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16704	31135	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16705	31136	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16706	31136	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16707	31136	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16708	31137	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16709	31137	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16710	31137	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16711	31138	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16712	31138	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16713	31138	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16714	31139	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16715	31139	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16716	31139	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16717	24590	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16718	24590	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16719	24590	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16720	24591	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16721	24591	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16722	24591	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16723	24592	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16724	24592	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16725	24592	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16726	24599	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16727	24599	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16728	24599	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16729	24600	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16730	24600	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
16731	24600	2200	9999	10	30	50	70	120	150	200	240	280	340	100	60	36	20	12	8	5	3	2	1	
16732	24601	1	1800	10	20	30	40	60	70	80	90	100	120	100	60	36	20	12	8	5	3	2	1	
16733	24601	1800	2200	10	20	40	70	100	110	140	170	200	250	100	60	36	20	12	8	5	3	2	1	
